rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response
27335,12,32,8/31/22 1:31 PM,Has a vehicle inspection been performed?,Yes
27335,12,32,8/31/22 1:31 PM,Is the vehicle free of engine and mechanical issues?,Yes
27335,12,32,8/31/22 1:31 PM,"If engine or mechanical issues, do you have any comments?",NULL
27335,12,32,8/31/22 1:31 PM,Have all fluid levels been checked?,Yes
27335,12,32,8/31/22 1:31 PM,Are all tires within serviceable specs?,Yes
27335,12,32,8/31/22 1:31 PM,Is the lift gate operational and safe?,Yes
27335,12,32,8/31/22 1:31 PM,Any comments?,NULL
27335,12,32,8/31/22 1:31 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27294,12,38,8/31/22 5:47 AM,What is the vehicle number?,12760
27294,12,38,8/31/22 5:47 AM,What is the mileage of the vehicle?,187232
27294,12,38,8/31/22 5:47 AM,Has a vehicle inspection been performed?,Yes
27294,12,38,8/31/22 5:47 AM,Is the vehicle free of engine and mechanical issues?,Yes
27294,12,38,8/31/22 5:47 AM,"If engine or mechanical issues, do you have any comments?",NULL
27294,12,38,8/31/22 5:47 AM,Have all fluid levels been checked?,Yes
27294,12,38,8/31/22 5:47 AM,Are all tires within serviceable specs?,Yes
27294,12,38,8/31/22 5:47 AM,Is the lift gate operational and safe?,Yes
27294,12,38,8/31/22 5:47 AM,Any comments?,NULL
27294,12,38,8/31/22 5:47 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27293,12,35,8/31/22 5:42 AM,What is the vehicle number?,11282
27293,12,35,8/31/22 5:42 AM,What is the mileage of the vehicle?,281603
27293,12,35,8/31/22 5:42 AM,Has a vehicle inspection been performed?,Yes
27293,12,35,8/31/22 5:42 AM,Is the vehicle free of engine and mechanical issues?,Yes
27293,12,35,8/31/22 5:42 AM,"If engine or mechanical issues, do you have any comments?",NULL
27293,12,35,8/31/22 5:42 AM,Have all fluid levels been checked?,Yes
27293,12,35,8/31/22 5:42 AM,Are all tires within serviceable specs?,Yes
27293,12,35,8/31/22 5:42 AM,Is the lift gate operational and safe?,Yes
27293,12,35,8/31/22 5:42 AM,Any comments?,NULL
27293,12,35,8/31/22 5:42 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27291,12,23,8/31/22 5:19 AM,What is the vehicle number?,13075
27291,12,23,8/31/22 5:19 AM,What is the mileage of the vehicle?,76982
27291,12,23,8/31/22 5:19 AM,Has a vehicle inspection been performed?,Yes
27291,12,23,8/31/22 5:19 AM,Is the vehicle free of engine and mechanical issues?,Yes
27291,12,23,8/31/22 5:19 AM,"If engine or mechanical issues, do you have any comments?",no
27291,12,23,8/31/22 5:19 AM,Have all fluid levels been checked?,Yes
27291,12,23,8/31/22 5:19 AM,Are all tires within serviceable specs?,Yes
27291,12,23,8/31/22 5:19 AM,Is the lift gate operational and safe?,Yes
27291,12,23,8/31/22 5:19 AM,Any comments?,no
27291,12,23,8/31/22 5:19 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27290,12,13,8/31/22 4:59 AM,What is the vehicle number?,12095
27290,12,13,8/31/22 4:59 AM,What is the mileage of the vehicle?,116205
27290,12,13,8/31/22 4:59 AM,Has a vehicle inspection been performed?,Yes
27290,12,13,8/31/22 4:59 AM,Is the vehicle free of engine and mechanical issues?,Yes
27290,12,13,8/31/22 4:59 AM,"If engine or mechanical issues, do you have any comments?",NULL
27290,12,13,8/31/22 4:59 AM,Have all fluid levels been checked?,Yes
27290,12,13,8/31/22 4:59 AM,Are all tires within serviceable specs?,Yes
27290,12,13,8/31/22 4:59 AM,Is the lift gate operational and safe?,Yes
27290,12,13,8/31/22 4:59 AM,Any comments?,NULL
27290,12,13,8/31/22 4:59 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27289,12,3,8/30/22 3:57 PM,What is the vehicle number?,12096
27289,12,3,8/30/22 3:57 PM,What is the mileage of the vehicle?,129197
27289,12,3,8/30/22 3:57 PM,Has a vehicle inspection been performed?,Yes
27289,12,3,8/30/22 3:57 PM,Is the vehicle free of engine and mechanical issues?,Yes
27289,12,3,8/30/22 3:57 PM,"If engine or mechanical issues, do you have any comments?",NULL
27289,12,3,8/30/22 3:57 PM,Have all fluid levels been checked?,Yes
27289,12,3,8/30/22 3:57 PM,Are all tires within serviceable specs?,Yes
27289,12,3,8/30/22 3:57 PM,Is the lift gate operational and safe?,Yes
27289,12,3,8/30/22 3:57 PM,Any comments?,NULL
27289,12,3,8/30/22 3:57 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27292,12,32,8/30/22 2:13 PM,What is the vehicle number?,13676
27292,12,32,8/30/22 2:13 PM,What is the mileage of the vehicle?,134830
27292,12,32,8/30/22 2:13 PM,Has a vehicle inspection been performed?,Yes
27292,12,32,8/30/22 2:13 PM,Is the vehicle free of engine and mechanical issues?,Yes
27292,12,32,8/30/22 2:13 PM,"If engine or mechanical issues, do you have any comments?",NULL
27292,12,32,8/30/22 2:13 PM,Have all fluid levels been checked?,Yes
27292,12,32,8/30/22 2:13 PM,Are all tires within serviceable specs?,Yes
27292,12,32,8/30/22 2:13 PM,Is the lift gate operational and safe?,Yes
27292,12,32,8/30/22 2:13 PM,Any comments?,NULL
27292,12,32,8/30/22 2:13 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27255,12,32,8/30/22 6:08 AM,What is the vehicle number?,12676
27255,12,32,8/30/22 6:08 AM,What is the mileage of the vehicle?,134731
27255,12,32,8/30/22 6:08 AM,Has a vehicle inspection been performed?,Yes
27255,12,32,8/30/22 6:08 AM,Is the vehicle free of engine and mechanical issues?,Yes
27255,12,32,8/30/22 6:08 AM,"If engine or mechanical issues, do you have any comments?",NULL
27255,12,32,8/30/22 6:08 AM,Have all fluid levels been checked?,Yes
27255,12,32,8/30/22 6:08 AM,Are all tires within serviceable specs?,Yes
27255,12,32,8/30/22 6:08 AM,Is the lift gate operational and safe?,Yes
27255,12,32,8/30/22 6:08 AM,Any comments?,NULL
27255,12,32,8/30/22 6:08 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27257,12,38,8/30/22 5:48 AM,What is the vehicle number?,12760
27257,12,38,8/30/22 5:48 AM,What is the mileage of the vehicle?,187104
27257,12,38,8/30/22 5:48 AM,Has a vehicle inspection been performed?,Yes
27257,12,38,8/30/22 5:48 AM,Is the vehicle free of engine and mechanical issues?,Yes
27257,12,38,8/30/22 5:48 AM,"If engine or mechanical issues, do you have any comments?",NULL
27257,12,38,8/30/22 5:48 AM,Have all fluid levels been checked?,Yes
27257,12,38,8/30/22 5:48 AM,Are all tires within serviceable specs?,Yes
27257,12,38,8/30/22 5:48 AM,Is the lift gate operational and safe?,Yes
27257,12,38,8/30/22 5:48 AM,Any comments?,NULL
27257,12,38,8/30/22 5:48 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27256,12,35,8/30/22 5:21 AM,What is the vehicle number?,11282
27256,12,35,8/30/22 5:21 AM,What is the mileage of the vehicle?,281220
27256,12,35,8/30/22 5:21 AM,Has a vehicle inspection been performed?,Yes
27256,12,35,8/30/22 5:21 AM,Is the vehicle free of engine and mechanical issues?,Yes
27256,12,35,8/30/22 5:21 AM,"If engine or mechanical issues, do you have any comments?",NULL
27256,12,35,8/30/22 5:21 AM,Have all fluid levels been checked?,Yes
27256,12,35,8/30/22 5:21 AM,Are all tires within serviceable specs?,Yes
27256,12,35,8/30/22 5:21 AM,Is the lift gate operational and safe?,Yes
27256,12,35,8/30/22 5:21 AM,Any comments?,NULL
27256,12,35,8/30/22 5:21 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27258,12,23,8/30/22 5:01 AM,What is the vehicle number?,13075
27258,12,23,8/30/22 5:01 AM,What is the mileage of the vehicle?,76843
27258,12,23,8/30/22 5:01 AM,Has a vehicle inspection been performed?,Yes
27258,12,23,8/30/22 5:01 AM,Is the vehicle free of engine and mechanical issues?,Yes
27258,12,23,8/30/22 5:01 AM,"If engine or mechanical issues, do you have any comments?",no
27258,12,23,8/30/22 5:01 AM,Have all fluid levels been checked?,Yes
27258,12,23,8/30/22 5:01 AM,Are all tires within serviceable specs?,Yes
27258,12,23,8/30/22 5:01 AM,Is the lift gate operational and safe?,Yes
27258,12,23,8/30/22 5:01 AM,Any comments?,no
27258,12,23,8/30/22 5:01 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27254,12,13,8/30/22 4:52 AM,What is the vehicle number?,12095
27254,12,13,8/30/22 4:52 AM,What is the mileage of the vehicle?,116036
27254,12,13,8/30/22 4:52 AM,Has a vehicle inspection been performed?,Yes
27254,12,13,8/30/22 4:52 AM,Is the vehicle free of engine and mechanical issues?,Yes
27254,12,13,8/30/22 4:52 AM,"If engine or mechanical issues, do you have any comments?",NULL
27254,12,13,8/30/22 4:52 AM,Have all fluid levels been checked?,Yes
27254,12,13,8/30/22 4:52 AM,Are all tires within serviceable specs?,Yes
27254,12,13,8/30/22 4:52 AM,Is the lift gate operational and safe?,Yes
27254,12,13,8/30/22 4:52 AM,Any comments?,NULL
27254,12,13,8/30/22 4:52 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27253,12,3,8/30/22 3:32 AM,What is the vehicle number?,12096
27253,12,3,8/30/22 3:32 AM,What is the mileage of the vehicle?,125979
27253,12,3,8/30/22 3:32 AM,Has a vehicle inspection been performed?,Yes
27253,12,3,8/30/22 3:32 AM,Is the vehicle free of engine and mechanical issues?,Yes
27253,12,3,8/30/22 3:32 AM,"If engine or mechanical issues, do you have any comments?",NULL
27253,12,3,8/30/22 3:32 AM,Have all fluid levels been checked?,Yes
27253,12,3,8/30/22 3:32 AM,Are all tires within serviceable specs?,Yes
27253,12,3,8/30/22 3:32 AM,Is the lift gate operational and safe?,Yes
27253,12,3,8/30/22 3:32 AM,Any comments?,NULL
27253,12,3,8/30/22 3:32 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27218,12,3,8/29/22 7:45 AM,What is the vehicle number?,12096
27218,12,3,8/29/22 7:45 AM,What is the mileage of the vehicle?,125795
27218,12,3,8/29/22 7:45 AM,Has a vehicle inspection been performed?,Yes
27218,12,3,8/29/22 7:45 AM,Is the vehicle free of engine and mechanical issues?,Yes
27218,12,3,8/29/22 7:45 AM,"If engine or mechanical issues, do you have any comments?",NULL
27218,12,3,8/29/22 7:45 AM,Have all fluid levels been checked?,Yes
27218,12,3,8/29/22 7:45 AM,Are all tires within serviceable specs?,Yes
27218,12,3,8/29/22 7:45 AM,Is the lift gate operational and safe?,Yes
27218,12,3,8/29/22 7:45 AM,Any comments?,NULL
27218,12,3,8/29/22 7:45 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27215,12,32,8/29/22 6:25 AM,What is the vehicle number?,13676
27215,12,32,8/29/22 6:25 AM,What is the mileage of the vehicle?,134700
27215,12,32,8/29/22 6:25 AM,Has a vehicle inspection been performed?,Yes
27215,12,32,8/29/22 6:25 AM,Is the vehicle free of engine and mechanical issues?,Yes
27215,12,32,8/29/22 6:25 AM,"If engine or mechanical issues, do you have any comments?",NULL
27215,12,32,8/29/22 6:25 AM,Have all fluid levels been checked?,Yes
27215,12,32,8/29/22 6:25 AM,Are all tires within serviceable specs?,Yes
27215,12,32,8/29/22 6:25 AM,Is the lift gate operational and safe?,Yes
27215,12,32,8/29/22 6:25 AM,Any comments?,NULL
27215,12,32,8/29/22 6:25 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27214,12,23,8/29/22 5:41 AM,What is the vehicle number?,13075
27214,12,23,8/29/22 5:41 AM,What is the mileage of the vehicle?,76730
27214,12,23,8/29/22 5:41 AM,Has a vehicle inspection been performed?,Yes
27214,12,23,8/29/22 5:41 AM,Is the vehicle free of engine and mechanical issues?,Yes
27214,12,23,8/29/22 5:41 AM,"If engine or mechanical issues, do you have any comments?",no
27214,12,23,8/29/22 5:41 AM,Have all fluid levels been checked?,Yes
27214,12,23,8/29/22 5:41 AM,Are all tires within serviceable specs?,Yes
27214,12,23,8/29/22 5:41 AM,Is the lift gate operational and safe?,Yes
27214,12,23,8/29/22 5:41 AM,Any comments?,new install of GPS has made low air buzzer stay on. 
27214,12,23,8/29/22 5:41 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
27216,12,35,8/29/22 5:33 AM,What is the vehicle number?,11282
27216,12,35,8/29/22 5:33 AM,What is the mileage of the vehicle?,280831
27216,12,35,8/29/22 5:33 AM,Has a vehicle inspection been performed?,Yes
27216,12,35,8/29/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
27216,12,35,8/29/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",NULL
27216,12,35,8/29/22 5:33 AM,Have all fluid levels been checked?,Yes
27216,12,35,8/29/22 5:33 AM,Are all tires within serviceable specs?,Yes
27216,12,35,8/29/22 5:33 AM,Is the lift gate operational and safe?,Yes
