rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response,rl_Date
34027,15,12,4/14/23 8:54 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34027,15,12,4/14/23 8:54 AM,Have all fluid levels been checked?,Yes,4/14/2023
34027,15,12,4/14/23 8:54 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34027,15,12,4/14/23 8:54 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34027,15,12,4/14/23 8:54 AM,Any comments?,NULL,4/14/2023
34027,15,12,4/14/23 8:54 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34012,15,52,4/14/23 7:10 AM,What is the vehicle number?,12763,4/14/2023
34012,15,52,4/14/23 7:10 AM,What is the mileage of the vehicle?,145703,4/14/2023
34012,15,52,4/14/23 7:10 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34012,15,52,4/14/23 7:10 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34012,15,52,4/14/23 7:10 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34012,15,52,4/14/23 7:10 AM,Have all fluid levels been checked?,Yes,4/14/2023
34012,15,52,4/14/23 7:10 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34012,15,52,4/14/23 7:10 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34012,15,52,4/14/23 7:10 AM,Any comments?,NULL,4/14/2023
34012,15,52,4/14/23 7:10 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34013,15,51,4/14/23 6:58 AM,What is the vehicle number?,12389,4/14/2023
34013,15,51,4/14/23 6:58 AM,What is the mileage of the vehicle?,2086,4/14/2023
34013,15,51,4/14/23 6:58 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34013,15,51,4/14/23 6:58 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34013,15,51,4/14/23 6:58 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34013,15,51,4/14/23 6:58 AM,Have all fluid levels been checked?,Yes,4/14/2023
34013,15,51,4/14/23 6:58 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34013,15,51,4/14/23 6:58 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34013,15,51,4/14/23 6:58 AM,Any comments?,NULL,4/14/2023
34013,15,51,4/14/23 6:58 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34010,15,6,4/14/23 6:32 AM,What is the vehicle number?,13663,4/14/2023
34010,15,6,4/14/23 6:32 AM,What is the mileage of the vehicle?,168720,4/14/2023
34010,15,6,4/14/23 6:32 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34010,15,6,4/14/23 6:32 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34010,15,6,4/14/23 6:32 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34010,15,6,4/14/23 6:32 AM,Have all fluid levels been checked?,Yes,4/14/2023
34010,15,6,4/14/23 6:32 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34010,15,6,4/14/23 6:32 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34010,15,6,4/14/23 6:32 AM,Any comments?,side door doesn't work,4/14/2023
34010,15,6,4/14/23 6:32 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,What is the vehicle number?,13689,4/14/2023
34030,15,47,4/14/23 6:04 AM,What is the mileage of the vehicle?,200065,4/14/2023
34030,15,47,4/14/23 6:04 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34030,15,47,4/14/23 6:04 AM,Have all fluid levels been checked?,Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34030,15,47,4/14/23 6:04 AM,Any comments?,NULL,4/14/2023
34030,15,47,4/14/23 6:04 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34041,15,50,4/14/23 6:02 AM,What is the vehicle number?,15469,4/14/2023
34041,15,50,4/14/23 6:02 AM,What is the mileage of the vehicle?,298028,4/14/2023
34041,15,50,4/14/23 6:02 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34041,15,50,4/14/23 6:02 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34041,15,50,4/14/23 6:02 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34041,15,50,4/14/23 6:02 AM,Have all fluid levels been checked?,Yes,4/14/2023
34041,15,50,4/14/23 6:02 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34041,15,50,4/14/23 6:02 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34041,15,50,4/14/23 6:02 AM,Any comments?,NULL,4/14/2023
34041,15,50,4/14/23 6:02 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34014,15,8040,4/14/23 5:38 AM,What is the vehicle number?,11176,4/14/2023
34014,15,8040,4/14/23 5:38 AM,What is the mileage of the vehicle?,66093,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34014,15,8040,4/14/23 5:38 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Have all fluid levels been checked?,Yes,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34014,15,8040,4/14/23 5:38 AM,Any comments?,NULL,4/14/2023
34014,15,8040,4/14/23 5:38 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34011,15,8010,4/14/23 4:19 AM,What is the vehicle number?,11263,4/14/2023
34011,15,8010,4/14/23 4:19 AM,What is the mileage of the vehicle?,63351,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34011,15,8010,4/14/23 4:19 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Have all fluid levels been checked?,Yes,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34011,15,8010,4/14/23 4:19 AM,Any comments?,NULL,4/14/2023
34011,15,8010,4/14/23 4:19 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
34040,15,56,4/14/23 4:12 AM,What is the vehicle number?,13664,4/14/2023
34040,15,56,4/14/23 4:12 AM,What is the mileage of the vehicle?,182526,4/14/2023
34040,15,56,4/14/23 4:12 AM,Has a vehicle inspection been performed?,Yes,4/14/2023
34040,15,56,4/14/23 4:12 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/14/2023
34040,15,56,4/14/23 4:12 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/14/2023
34040,15,56,4/14/23 4:12 AM,Have all fluid levels been checked?,Yes,4/14/2023
34040,15,56,4/14/23 4:12 AM,Are all tires within serviceable specs?,Yes,4/14/2023
34040,15,56,4/14/23 4:12 AM,Is the lift gate operational and safe?,Yes,4/14/2023
34040,15,56,4/14/23 4:12 AM,Any comments?,NULL,4/14/2023
34040,15,56,4/14/23 4:12 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/14/2023
33996,15,12,4/13/23 9:10 AM,What is the vehicle number?,16367,4/13/2023
33996,15,12,4/13/23 9:10 AM,What is the mileage of the vehicle?,7662,4/13/2023
33996,15,12,4/13/23 9:10 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
33996,15,12,4/13/23 9:10 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
33996,15,12,4/13/23 9:10 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
33996,15,12,4/13/23 9:10 AM,Have all fluid levels been checked?,Yes,4/13/2023
33996,15,12,4/13/23 9:10 AM,Are all tires within serviceable specs?,Yes,4/13/2023
33996,15,12,4/13/23 9:10 AM,Is the lift gate operational and safe?,Yes,4/13/2023
33996,15,12,4/13/23 9:10 AM,Any comments?,NULL,4/13/2023
33996,15,12,4/13/23 9:10 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
33973,15,52,4/13/23 7:37 AM,What is the vehicle number?,12763,4/13/2023
33973,15,52,4/13/23 7:37 AM,What is the mileage of the vehicle?,3,4/13/2023
33973,15,52,4/13/23 7:37 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
33973,15,52,4/13/23 7:37 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
33973,15,52,4/13/23 7:37 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
33973,15,52,4/13/23 7:37 AM,Have all fluid levels been checked?,Yes,4/13/2023
33973,15,52,4/13/23 7:37 AM,Are all tires within serviceable specs?,Yes,4/13/2023
33973,15,52,4/13/23 7:37 AM,Is the lift gate operational and safe?,Yes,4/13/2023
33973,15,52,4/13/23 7:37 AM,Any comments?,NULL,4/13/2023
33973,15,52,4/13/23 7:37 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
34002,15,51,4/13/23 7:34 AM,What is the vehicle number?,12389,4/13/2023
34002,15,51,4/13/23 7:34 AM,What is the mileage of the vehicle?,1900,4/13/2023
34002,15,51,4/13/23 7:34 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
34002,15,51,4/13/23 7:34 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
34002,15,51,4/13/23 7:34 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
34002,15,51,4/13/23 7:34 AM,Have all fluid levels been checked?,Yes,4/13/2023
34002,15,51,4/13/23 7:34 AM,Are all tires within serviceable specs?,Yes,4/13/2023
34002,15,51,4/13/23 7:34 AM,Is the lift gate operational and safe?,Yes,4/13/2023
34002,15,51,4/13/23 7:34 AM,Any comments?,NULL,4/13/2023
34002,15,51,4/13/23 7:34 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
33998,15,50,4/13/23 6:04 AM,What is the vehicle number?,15469,4/13/2023
33998,15,50,4/13/23 6:04 AM,What is the mileage of the vehicle?,297887,4/13/2023
33998,15,50,4/13/23 6:04 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
33998,15,50,4/13/23 6:04 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
33998,15,50,4/13/23 6:04 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
33998,15,50,4/13/23 6:04 AM,Have all fluid levels been checked?,Yes,4/13/2023
33998,15,50,4/13/23 6:04 AM,Are all tires within serviceable specs?,Yes,4/13/2023
33998,15,50,4/13/23 6:04 AM,Is the lift gate operational and safe?,Yes,4/13/2023
33998,15,50,4/13/23 6:04 AM,Any comments?,NULL,4/13/2023
33998,15,50,4/13/23 6:04 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
33988,15,6,4/13/23 5:48 AM,What is the vehicle number?,13663,4/13/2023
33988,15,6,4/13/23 5:48 AM,What is the mileage of the vehicle?,168683,4/13/2023
33988,15,6,4/13/23 5:48 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
33988,15,6,4/13/23 5:48 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
33988,15,6,4/13/23 5:48 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
33988,15,6,4/13/23 5:48 AM,Have all fluid levels been checked?,Yes,4/13/2023
33988,15,6,4/13/23 5:48 AM,Are all tires within serviceable specs?,Yes,4/13/2023
33988,15,6,4/13/23 5:48 AM,Is the lift gate operational and safe?,Yes,4/13/2023
33988,15,6,4/13/23 5:48 AM,Any comments?,liftgate barely moves and the side door doesn't work at all,4/13/2023
33988,15,6,4/13/23 5:48 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,What is the vehicle number?,11176,4/13/2023
33965,15,8040,4/13/23 5:29 AM,What is the mileage of the vehicle?,65953,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Have all fluid levels been checked?,Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Are all tires within serviceable specs?,Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Is the lift gate operational and safe?,Yes,4/13/2023
33965,15,8040,4/13/23 5:29 AM,Any comments?,NULL,4/13/2023
33965,15,8040,4/13/23 5:29 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
34003,15,56,4/13/23 4:44 AM,What is the vehicle number?,13664,4/13/2023
34003,15,56,4/13/23 4:44 AM,What is the mileage of the vehicle?,182449,4/13/2023
34003,15,56,4/13/23 4:44 AM,Has a vehicle inspection been performed?,Yes,4/13/2023
34003,15,56,4/13/23 4:44 AM,Is the vehicle free of engine and mechanical issues?,Yes,4/13/2023
34003,15,56,4/13/23 4:44 AM,"If engine or mechanical issues, do you have any comments?",NULL,4/13/2023
34003,15,56,4/13/23 4:44 AM,Have all fluid levels been checked?,Yes,4/13/2023
34003,15,56,4/13/23 4:44 AM,Are all tires within serviceable specs?,Yes,4/13/2023
34003,15,56,4/13/23 4:44 AM,Is the lift gate operational and safe?,Yes,4/13/2023
34003,15,56,4/13/23 4:44 AM,Any comments?,NULL,4/13/2023
34003,15,56,4/13/23 4:44 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,4/13/2023
33997,15,47,4/12/23 5:44 PM,What is the vehicle number?,16234,4/13/2023
33997,15,47,4/12/23 5:44 PM,What is the mileage of the vehicle?,200000,4/13/2023
